Ticket,Symbol,Type,Volume,OpenPrice,OpenTime,ClosePrice,CloseTime,StopLoss,TakeProfit,Profit,Swap,Commission,NetProfit,Magic,Comment
371078961,XAUUSDm,BUY,0.25,4597.63200,2026.04.28 18:48,4598.75000,2026.04.28 18:48,4598.75000,0.00000,-27.95,0.00,0.00,-27.95,0,[sl 4598.75000]
371079009,XAUUSDm,BUY,0.25,4598.14300,2026.04.28 18:48,4597.40100,2026.04.28 18:51,4598.78000,0.00000,18.55,0.00,0.00,18.55,0,
371079197,XAUUSDm,BUY,0.25,4598.18500,2026.04.28 18:48,4597.40100,2026.04.28 18:51,4598.79000,0.00000,19.60,0.00,0.00,19.60,0,
371079930,XAUUSDm,BUY,0.25,4597.80800,2026.04.28 18:49,4597.40100,2026.04.28 18:51,4598.78000,0.00000,10.17,0.00,0.00,10.17,0,
371080286,XAUUSDm,BUY,0.25,4598.21200,2026.04.28 18:50,4597.40100,2026.04.28 18:51,4598.77000,0.00000,20.27,0.00,0.00,20.27,0,
371280516,XAUUSDm,SELL,0.25,4589.41000,2026.04.29 01:01,4587.68000,2026.04.29 01:02,0.00000,0.00000,-43.25,0.00,0.00,-43.25,0,[sl 4587.680]
371473112,XAUUSDm,SELL,0.15,4604.48400,2026.04.29 04:54,4604.03900,2026.04.29 04:56,4602.57000,0.00000,-6.67,0.00,0.00,-6.67,0,
371478351,XAUUSDm,BUY,0.25,4604.75400,2026.04.29 05:02,4605.28000,2026.04.29 05:02,4605.28000,0.00000,-13.15,0.00,0.00,-13.15,0,[sl 4605.28000]
371476748,XAUUSDm,BUY,0.25,4604.18500,2026.04.29 05:00,4605.33000,2026.04.29 05:02,4605.33000,0.00000,-28.62,0.00,0.00,-28.62,0,[sl 4605.330]
371478540,XAUUSDm,SELL,0.25,4605.22500,2026.04.29 05:02,4607.10300,2026.04.29 05:03,0.00000,0.00000,46.95,0.00,0.00,46.95,0,
371478642,XAUUSDm,SELL,0.25,4605.07300,2026.04.29 05:02,4607.10300,2026.04.29 05:03,0.00000,0.00000,50.75,0.00,0.00,50.75,0,
371486138,XAUUSDm,BUY,0.25,4601.86200,2026.04.29 05:10,4602.81600,2026.04.29 05:10,0.00000,0.00000,-23.85,0.00,0.00,-23.85,0,[sl 4602.78000]
371488389,XAUUSDm,BUY,0.25,4601.14500,2026.04.29 05:13,4600.85500,2026.04.29 05:14,0.00000,0.00000,7.25,0.00,0.00,7.25,0,
371489090,XAUUSDm,BUY,0.25,4601.59400,2026.04.29 05:13,4600.85500,2026.04.29 05:14,4602.69000,0.00000,18.47,0.00,0.00,18.47,0,
371493531,XAUUSDm,BUY,0.25,4600.84200,2026.04.29 05:19,4601.61700,2026.04.29 05:20,0.00000,0.00000,-19.38,0.00,0.00,-19.38,0,[sl 4601.450]
371493725,XAUUSDm,BUY,0.25,4601.02600,2026.04.29 05:20,4601.61700,2026.04.29 05:20,4601.44000,0.00000,-14.78,0.00,0.00,-14.78,0,[sl 4601.44000]
371493461,XAUUSDm,BUY,0.25,4600.44100,2026.04.29 05:19,4601.61000,2026.04.29 05:20,4601.48000,0.00000,-29.22,0.00,0.00,-29.22,0,[sl 4601.480]
371494511,XAUUSDm,SELL,0.25,4600.83700,2026.04.29 05:21,4600.22000,2026.04.29 05:21,4600.28000,0.00000,-15.43,0.00,0.00,-15.43,0,[sl 4600.28000]
371494455,XAUUSDm,SELL,0.25,4601.05100,2026.04.29 05:21,4600.22000,2026.04.29 05:21,4600.29000,0.00000,-20.78,0.00,0.00,-20.78,0,[sl 4600.29000]
371494755,XAUUSDm,BUY,0.25,4600.63600,2026.04.29 05:21,4599.51700,2026.04.29 05:22,4601.28000,0.00000,27.97,0.00,0.00,27.97,0,
371500684,XAUUSDm,SELL,0.15,4599.36900,2026.04.29 05:30,4598.62000,2026.04.29 05:31,4598.62000,0.00000,-11.24,0.00,0.00,-11.24,0,[sl 4598.620]
371499741,XAUUSDm,SELL,0.25,4600.69200,2026.04.29 05:28,4598.60000,2026.04.29 05:31,4598.60000,0.00000,-52.30,0.00,0.00,-52.30,0,[sl 4598.60000]
371501648,XAUUSDm,BUY,0.35,4598.62900,2026.04.29 05:31,4599.70000,2026.04.29 05:31,4599.70000,0.00000,-37.48,0.00,0.00,-37.48,0,[sl 4599.70000]
371501818,XAUUSDm,BUY,0.35,4599.02300,2026.04.29 05:31,4599.87500,2026.04.29 05:31,4599.69000,0.00000,-29.82,0.00,0.00,-29.82,0,[sl 4599.690]
371501976,XAUUSDm,BUY,0.35,4598.85900,2026.04.29 05:31,4595.48000,2026.04.29 05:32,4599.70000,0.00000,118.27,0.00,0.00,118.27,0,
371515233,XAUUSDm,BUY,0.35,4596.35600,2026.04.29 05:41,4597.43600,2026.04.29 05:42,4597.23000,0.00000,-37.80,0.00,0.00,-37.80,0,[sl 4597.23000]
372356487,US30m,SELL,12.00,49146.60000,2026.04.29 13:29,49146.60000,2026.04.29 13:30,49125.30000,49245.30000,-0.00,0.00,0.00,0.00,123456,[sl 49146.60000]
372382087,US30m,BUY,3.00,49032.60000,2026.04.29 13:37,49050.30000,2026.04.29 13:37,49050.30000,0.00000,-53.10,0.00,0.00,-53.10,0,[sl 49050.30000]
372382458,US30m,BUY,3.00,49035.70000,2026.04.29 13:37,48998.20000,2026.04.29 13:40,49051.80000,0.00000,112.50,0.00,0.00,112.50,0,
372379784,US30m,BUY,3.00,49059.20000,2026.04.29 13:36,48998.20000,2026.04.29 13:40,49088.20000,0.00000,183.00,0.00,0.00,183.00,0,
374052693,XAUUSDm,SELL,0.15,4615.96600,2026.04.30 08:46,4618.74400,2026.04.30 08:48,4613.16000,0.00000,41.67,0.00,0.00,41.67,0,
374137828,XAUUSDm,SELL,0.10,4619.56500,2026.04.30 09:44,4619.59800,2026.04.30 09:45,4618.31000,0.00000,0.33,0.00,0.00,0.33,0,
374137336,XAUUSDm,SELL,0.15,4620.38800,2026.04.30 09:43,4619.59800,2026.04.30 09:45,4618.22000,0.00000,-11.85,0.00,0.00,-11.85,0,
374141035,XAUUSDm,BUY,0.15,4618.84700,2026.04.30 09:46,4619.61600,2026.04.30 09:47,4619.51000,0.00000,-11.53,0.00,0.00,-11.53,0,[sl 4619.510]
374150165,XAUUSDm,SELL,0.10,4624.73700,2026.04.30 09:52,4626.49400,2026.04.30 09:54,0.00000,0.00000,17.57,0.00,0.00,17.57,0,
374151132,XAUUSDm,SELL,0.10,4624.21100,2026.04.30 09:53,4626.49400,2026.04.30 09:54,0.00000,0.00000,22.83,0.00,0.00,22.83,0,
374151684,XAUUSDm,SELL,0.10,4624.39300,2026.04.30 09:53,4626.49400,2026.04.30 09:54,0.00000,0.00000,21.01,0.00,0.00,21.01,0,
374568959,US30m,SELL,12.00,49140.50000,2026.04.30 13:29,49115.40000,2026.04.30 13:30,49120.80000,49240.80000,-301.20,0.00,0.00,-301.20,123456,[sl 49120.80000]
374575242,US30m,SELL,2.50,49178.40000,2026.04.30 13:31,49140.00000,2026.04.30 13:31,0.00000,0.00000,-96.00,0.00,0.00,-96.00,0,[sl 49140.0]
378992669,XAUUSDm,SELL,0.01,4537.75400,2026.05.04 15:29,4537.04600,2026.05.04 15:29,0.00000,0.00000,-0.70,0.00,0.00,-0.70,0,[so 0.00%/-0.03/0.00]
380501184,US30m,SELL,4.00,49227.40000,2026.05.05 13:29,49207.50000,2026.05.05 13:30,49207.50000,49327.50000,-79.60,0.00,0.00,-79.60,123456,[sl 49207.5]
384059733,US30m,SELL,1.00,50091.60000,2026.05.07 13:29,50126.60000,2026.05.07 13:30,50067.60000,50287.60000,35.00,0.00,0.00,35.00,0,
387898073,US30m,SELL,1.00,49608.80000,2026.05.11 13:29,49658.60000,2026.05.11 13:30,49583.80000,49808.80000,49.80,0.00,0.00,49.80,0,
388899536,XAUUSDm,SELL,0.10,4705.70600,2026.05.12 06:18,4704.57000,2026.05.12 06:18,0.00000,0.00000,-11.36,0.00,0.00,-11.36,0,[sl 4704.57000]
388901415,XAUUSDm,SELL,0.03,4705.34600,2026.05.12 06:19,4703.86900,2026.05.12 06:20,0.00000,0.00000,-4.43,0.00,0.00,-4.43,0,
388901488,XAUUSDm,SELL,0.03,4704.81000,2026.05.12 06:19,4703.86900,2026.05.12 06:20,0.00000,0.00000,-2.82,0.00,0.00,-2.82,0,
388901565,XAUUSDm,SELL,0.03,4704.70000,2026.05.12 06:20,4703.86900,2026.05.12 06:20,0.00000,0.00000,-2.49,0.00,0.00,-2.49,0,
388903269,XAUUSDm,SELL,0.03,4704.91200,2026.05.12 06:21,4701.30100,2026.05.12 06:22,0.00000,0.00000,-10.84,0.00,0.00,-10.84,0,
388903618,XAUUSDm,SELL,0.03,4704.23700,2026.05.12 06:22,4701.30100,2026.05.12 06:22,0.00000,0.00000,-8.81,0.00,0.00,-8.81,0,
388903665,XAUUSDm,SELL,0.03,4703.83500,2026.05.12 06:22,4701.30100,2026.05.12 06:22,0.00000,0.00000,-7.61,0.00,0.00,-7.61,0,
388904762,XAUUSDm,BUY,0.03,4699.89900,2026.05.12 06:22,4697.67400,2026.05.12 06:28,0.00000,0.00000,6.68,0.00,0.00,6.68,0,
388904907,XAUUSDm,BUY,0.03,4700.73500,2026.05.12 06:22,4697.67400,2026.05.12 06:28,0.00000,0.00000,9.19,0.00,0.00,9.19,0,
388919812,XAUUSDm,SELL,0.10,4699.07100,2026.05.12 06:32,4700.96900,2026.05.12 06:34,4696.02000,0.00000,18.98,0.00,0.00,18.98,0,
388920016,XAUUSDm,SELL,0.05,4698.62100,2026.05.12 06:32,4700.96900,2026.05.12 06:34,0.00000,0.00000,11.74,0.00,0.00,11.74,0,
388920529,XAUUSDm,SELL,0.05,4699.24300,2026.05.12 06:33,4700.96900,2026.05.12 06:34,0.00000,0.00000,8.63,0.00,0.00,8.63,0,
389055527,XAUUSDm,BUY,0.05,4702.69200,2026.05.12 08:25,4704.01000,2026.05.12 08:26,4703.97000,0.00000,-6.59,0.00,0.00,-6.59,0,[sl 4704.01000]
389055326,XAUUSDm,BUY,0.05,4702.26400,2026.05.12 08:25,4704.06000,2026.05.12 08:26,4704.06000,0.00000,-8.98,0.00,0.00,-8.98,0,[sl 4704.060]
389056112,XAUUSDm,BUY,0.05,4703.27600,2026.05.12 08:26,4704.18400,2026.05.12 08:26,4704.11000,0.00000,-4.54,0.00,0.00,-4.54,0,[sl 4704.11000]
389056575,XAUUSDm,SELL,0.05,4703.63100,2026.05.12 08:27,4702.39000,2026.05.12 08:29,0.00000,0.00000,-6.21,0.00,0.00,-6.21,0,[sl 4702.390]
389056488,XAUUSDm,SELL,0.05,4703.97300,2026.05.12 08:26,4702.39000,2026.05.12 08:29,0.00000,0.00000,-7.92,0.00,0.00,-7.92,0,[sl 4702.39000]
389056634,XAUUSDm,SELL,0.05,4703.79500,2026.05.12 08:27,4702.63900,2026.05.12 08:31,0.00000,0.00000,-5.78,0.00,0.00,-5.78,0,
389057135,XAUUSDm,SELL,0.05,4703.40200,2026.05.12 08:28,4702.63900,2026.05.12 08:31,0.00000,0.00000,-3.81,0.00,0.00,-3.81,0,
389057946,XAUUSDm,SELL,0.05,4703.39500,2026.05.12 08:29,4702.63900,2026.05.12 08:31,0.00000,0.00000,-3.78,0.00,0.00,-3.78,0,
389060398,XAUUSDm,BUY,0.05,4701.85700,2026.05.12 08:32,4700.28200,2026.05.12 08:36,0.00000,0.00000,7.88,0.00,0.00,7.88,0,
389060322,XAUUSDm,BUY,0.05,4701.52700,2026.05.12 08:32,4700.28200,2026.05.12 08:36,0.00000,0.00000,6.23,0.00,0.00,6.23,0,
389060457,XAUUSDm,BUY,0.05,4702.03800,2026.05.12 08:32,4700.28200,2026.05.12 08:36,0.00000,0.00000,8.78,0.00,0.00,8.78,0,
389060896,XAUUSDm,BUY,0.01,4702.45900,2026.05.12 08:33,4700.28200,2026.05.12 08:36,0.00000,0.00000,2.18,0.00,0.00,2.18,0,
389061000,XAUUSDm,BUY,0.01,4703.38200,2026.05.12 08:33,4700.28200,2026.05.12 08:36,0.00000,0.00000,3.10,0.00,0.00,3.10,0,
389075866,USOILm,BUY,0.10,97.75500,2026.05.12 08:46,97.68000,2026.05.12 08:52,97.86000,0.00000,7.50,0.00,0.00,7.50,0,[sl 97.660]
389190981,XAUUSDm,BUY,0.10,4701.22900,2026.05.12 10:25,4702.30000,2026.05.12 10:25,4702.30000,0.00000,-10.71,0.00,0.00,-10.71,0,[sl 4702.300]
389191961,XAUUSDm,SELL,0.05,4702.00100,2026.05.12 10:26,4700.39500,2026.05.12 10:26,4700.91000,0.00000,-8.03,0.00,0.00,-8.03,0,[sl 4700.910]
389191818,XAUUSDm,SELL,0.05,4702.93900,2026.05.12 10:26,4700.90000,2026.05.12 10:26,4700.90000,0.00000,-10.20,0.00,0.00,-10.20,0,[sl 4700.900]
389192878,XAUUSDm,BUY,0.05,4700.77700,2026.05.12 10:27,4699.03000,2026.05.12 10:30,0.00000,0.00000,8.74,0.00,0.00,8.74,0,
389193876,XAUUSDm,BUY,0.05,4700.74600,2026.05.12 10:27,4699.03000,2026.05.12 10:30,0.00000,0.00000,8.58,0.00,0.00,8.58,0,
389194038,XAUUSDm,BUY,0.05,4701.02900,2026.05.12 10:28,4699.03000,2026.05.12 10:30,0.00000,0.00000,10.00,0.00,0.00,10.00,0,
389194516,XAUUSDm,BUY,0.02,4701.46000,2026.05.12 10:28,4699.03000,2026.05.12 10:30,0.00000,0.00000,4.86,0.00,0.00,4.86,0,
389234125,XAUUSDm,SELL,0.02,4690.78000,2026.05.12 10:43,4691.01800,2026.05.12 10:51,4688.41000,0.00000,0.48,0.00,0.00,0.48,0,
389234555,XAUUSDm,SELL,0.02,4690.80900,2026.05.12 10:43,4691.01800,2026.05.12 10:51,4688.42000,0.00000,0.42,0.00,0.00,0.42,0,
389240250,XAUUSDm,SELL,0.02,4690.22800,2026.05.12 10:48,4691.01800,2026.05.12 10:51,4688.48000,4695.84200,1.58,0.00,0.00,1.58,0,
389250220,XAUUSDm,SELL,0.03,4692.23400,2026.05.12 10:57,4693.17900,2026.05.12 11:00,4691.02000,0.00000,2.84,0.00,0.00,2.84,0,
389250317,XAUUSDm,SELL,0.03,4692.32200,2026.05.12 10:57,4693.17900,2026.05.12 11:00,4691.04000,0.00000,2.57,0.00,0.00,2.57,0,
389254441,XAUUSDm,BUY,0.03,4692.96300,2026.05.12 11:01,4691.96300,2026.05.12 11:01,0.00000,0.00000,3.00,0.00,0.00,3.00,0,
389358289,XAUUSDm,BUY,0.04,4702.95300,2026.05.12 12:12,4703.93700,2026.05.12 12:13,4703.81000,0.00000,-3.94,0.00,0.00,-3.94,0,[sl 4703.81000]
389385129,XAUUSDm,SELL,0.04,4697.06000,2026.05.12 12:28,4697.08000,2026.05.12 12:30,4695.23000,0.00000,0.08,0.00,0.00,0.08,0,[sl 4697.08000]
389418070,XAUUSDm,SELL,0.03,4693.84000,2026.05.12 12:35,4697.80100,2026.05.12 12:37,0.00000,0.00000,11.88,0.00,0.00,11.88,0,
389419140,XAUUSDm,SELL,0.03,4693.59700,2026.05.12 12:35,4697.80100,2026.05.12 12:37,4690.44000,0.00000,12.61,0.00,0.00,12.61,0,
390727496,XAUUSDm,BUY,0.10,4705.52000,2026.05.13 07:25,4706.16000,2026.05.13 07:25,4706.16000,0.00000,-6.40,0.00,0.00,-6.40,0,[sl 4706.16000]
390727409,XAUUSDm,BUY,0.10,4705.03100,2026.05.13 07:24,4706.21000,2026.05.13 07:25,4706.21000,0.00000,-11.79,0.00,0.00,-11.79,0,[sl 4706.21000]
390727740,XAUUSDm,BUY,0.10,4705.75800,2026.05.13 07:25,4706.38800,2026.05.13 07:25,4706.13000,0.00000,-6.30,0.00,0.00,-6.30,0,[sl 4706.130]
390727643,XAUUSDm,BUY,0.10,4705.35300,2026.05.13 07:25,4706.38800,2026.05.13 07:25,4706.18000,0.00000,-10.35,0.00,0.00,-10.35,0,[sl 4706.18000]
390728136,XAUUSDm,BUY,0.10,4706.61900,2026.05.13 07:25,4708.48000,2026.05.13 07:28,4708.48000,0.00000,-18.61,0.00,0.00,-18.61,0,[sl 4708.48000]
390729071,XAUUSDm,BUY,0.10,4707.53400,2026.05.13 07:27,4708.38000,2026.05.13 07:28,0.00000,0.00000,-8.46,0.00,0.00,-8.46,0,[sl 4708.380]
390731265,XAUUSDm,BUY,0.10,4707.24700,2026.05.13 07:29,4706.45700,2026.05.13 07:30,0.00000,0.00000,7.90,0.00,0.00,7.90,0,
390731291,XAUUSDm,BUY,0.10,4707.41700,2026.05.13 07:29,4706.45700,2026.05.13 07:30,0.00000,0.00000,9.60,0.00,0.00,9.60,0,
390731311,XAUUSDm,BUY,0.10,4707.30200,2026.05.13 07:29,4706.45700,2026.05.13 07:30,0.00000,0.00000,8.45,0.00,0.00,8.45,0,
390731445,XAUUSDm,BUY,0.10,4707.46700,2026.05.13 07:29,4706.45700,2026.05.13 07:30,0.00000,0.00000,10.10,0.00,0.00,10.10,0,
390734416,USOILm,BUY,0.15,97.35900,2026.05.13 07:32,97.43000,2026.05.13 07:34,97.42000,0.00000,-10.65,0.00,0.00,-10.65,0,[sl 97.420]
390735602,USOILm,SELL,0.10,97.40900,2026.05.13 07:35,97.32300,2026.05.13 07:36,97.32000,0.00000,-8.60,0.00,0.00,-8.60,0,[sl 97.33000]
390735299,USOILm,SELL,0.10,97.42000,2026.05.13 07:34,97.32300,2026.05.13 07:36,97.33000,0.00000,-9.70,0.00,0.00,-9.70,0,[sl 97.33000]
390737343,XAUUSDm,BUY,0.03,4706.33500,2026.05.13 07:37,4704.30700,2026.05.13 07:43,4707.12000,0.00000,6.09,0.00,0.00,6.09,0,
390737420,XAUUSDm,BUY,0.03,4706.39000,2026.05.13 07:37,4704.30700,2026.05.13 07:43,4707.11000,0.00000,6.25,0.00,0.00,6.25,0,
390741500,XAUUSDm,BUY,0.03,4704.47300,2026.05.13 07:41,4704.28300,2026.05.13 07:43,4706.12000,0.00000,0.57,0.00,0.00,0.57,0,
390743241,XAUUSDm,BUY,0.10,4702.83000,2026.05.13 07:46,4704.11000,2026.05.13 07:47,4704.11000,0.00000,-12.80,0.00,0.00,-12.80,0,[sl 4704.11000]
390748979,XAUUSDm,SELL,0.10,4703.86100,2026.05.13 07:50,4702.78000,2026.05.13 07:50,0.00000,0.00000,-10.81,0.00,0.00,-10.81,0,[sl 4702.78000]
390749465,XAUUSDm,BUY,0.03,4702.07800,2026.05.13 07:50,4703.28700,2026.05.13 07:53,0.00000,0.00000,-3.63,0.00,0.00,-3.63,0,
390749622,XAUUSDm,BUY,0.03,4702.52100,2026.05.13 07:50,4703.28700,2026.05.13 07:53,0.00000,0.00000,-2.30,0.00,0.00,-2.30,0,
390749707,XAUUSDm,BUY,0.03,4702.66700,2026.05.13 07:51,4703.25900,2026.05.13 07:53,0.00000,0.00000,-1.78,0.00,0.00,-1.78,0,
390749892,XAUUSDm,BUY,0.03,4702.37900,2026.05.13 07:51,4702.94700,2026.05.13 07:53,0.00000,0.00000,-1.70,0.00,0.00,-1.70,0,
390749936,XAUUSDm,BUY,0.03,4702.16700,2026.05.13 07:51,4703.00500,2026.05.13 07:53,0.00000,0.00000,-2.52,0.00,0.00,-2.52,0,
390752015,XAUUSDm,BUY,0.03,4702.89200,2026.05.13 07:53,4703.16300,2026.05.13 07:53,0.00000,0.00000,-0.81,0.00,0.00,-0.81,0,
390752474,XAUUSDm,SELL,0.03,4702.28000,2026.05.13 07:54,4702.33700,2026.05.13 07:57,0.00000,0.00000,0.17,0.00,0.00,0.17,0,
390752432,XAUUSDm,SELL,0.03,4702.99100,2026.05.13 07:54,4702.33700,2026.05.13 07:57,0.00000,0.00000,-1.96,0.00,0.00,-1.96,0,
390752879,XAUUSDm,SELL,0.03,4702.78200,2026.05.13 07:54,4702.33700,2026.05.13 07:57,0.00000,0.00000,-1.34,0.00,0.00,-1.34,0,
390757299,XAUUSDm,SELL,0.05,4703.66800,2026.05.13 07:59,4701.06200,2026.05.13 08:04,0.00000,0.00000,-13.03,0.00,0.00,-13.03,0,[so 0.00%/-0.50/0.00]
390756893,XAUUSDm,SELL,0.05,4703.64200,2026.05.13 07:59,4701.06200,2026.05.13 08:04,0.00000,0.00000,-12.90,0.00,0.00,-12.90,0,[so 0.00%/-0.50/0.00]
390760245,XAUUSDm,SELL,0.03,4703.39600,2026.05.13 08:02,4701.06200,2026.05.13 08:04,0.00000,0.00000,-7.00,0.00,0.00,-7.00,0,[so 0.00%/-0.50/0.00]
390759698,XAUUSDm,SELL,0.03,4703.26600,2026.05.13 08:01,4701.06200,2026.05.13 08:04,0.00000,0.00000,-6.61,0.00,0.00,-6.61,0,[so 0.00%/-0.50/0.00]
391105194,XAUUSDm,SELL,0.03,4699.86200,2026.05.13 12:06,4697.31000,2026.05.13 12:10,0.00000,0.00000,-7.66,0.00,0.00,-7.66,0,[sl 4697.310]
391105050,XAUUSDm,SELL,0.03,4700.36500,2026.05.13 12:06,4697.29000,2026.05.13 12:10,0.00000,0.00000,-9.23,0.00,0.00,-9.23,0,[sl 4697.29000]
391105560,XAUUSDm,SELL,0.03,4699.17400,2026.05.13 12:06,4697.34000,2026.05.13 12:10,4697.34000,0.00000,-5.50,0.00,0.00,-5.50,0,[sl 4697.340]
391109071,XAUUSDm,SELL,0.03,4698.54000,2026.05.13 12:10,4697.20200,2026.05.13 12:10,0.00000,0.00000,-4.01,0.00,0.00,-4.01,0,[sl 4697.21000]
391110215,XAUUSDm,BUY,0.03,4696.14600,2026.05.13 12:10,4698.90200,2026.05.13 12:12,0.00000,0.00000,-8.27,0.00,0.00,-8.27,0,[so 0.00%/-0.74/0.00]
391110847,XAUUSDm,BUY,0.03,4697.20700,2026.05.13 12:11,4698.90200,2026.05.13 12:12,0.00000,0.00000,-5.09,0.00,0.00,-5.09,0,[so 0.00%/-0.74/0.00]
391111066,XAUUSDm,BUY,0.03,4697.34500,2026.05.13 12:11,4698.90200,2026.05.13 12:12,0.00000,0.00000,-4.67,0.00,0.00,-4.67,0,[so 0.00%/-0.74/0.00]
391110710,XAUUSDm,BUY,0.03,4697.59400,2026.05.13 12:11,4698.90200,2026.05.13 12:12,0.00000,0.00000,-3.93,0.00,0.00,-3.93,0,[so 0.00%/-0.74/0.00]
392917703,US30m,BUY,0.70,50170.50000,2026.05.14 13:29,50188.70000,2026.05.14 13:30,50188.70000,49968.70000,-12.74,0.00,0.00,-12.74,123456,[sl 50188.70000]
394722992,US30m,BUY,0.10,49753.70000,2026.05.15 13:30,49761.10000,2026.05.15 13:30,49761.10000,49601.10000,-0.74,0.00,0.00,-0.74,13302026,[sl 49761.10000]
394808318,XAUUSDm,SELL,0.03,4532.51200,2026.05.15 13:52,4532.55300,2026.05.15 13:52,0.00000,0.00000,0.12,0.00,0.00,0.12,0,
394812067,USOILm,BUY,0.10,99.45100,2026.05.15 13:53,99.51600,2026.05.15 13:53,99.50000,0.00000,-6.50,0.00,0.00,-6.50,0,[sl 99.500]
394815382,US30m,BUY,0.50,49652.40000,2026.05.15 13:54,49679.00000,2026.05.15 13:55,49679.00000,0.00000,-13.30,0.00,0.00,-13.30,0,[sl 49679.00000]
394817153,XAUUSDm,BUY,0.03,4534.49600,2026.05.15 13:55,4536.97000,2026.05.15 13:55,4536.97000,0.00000,-7.42,0.00,0.00,-7.42,0,[sl 4536.970]
394816635,XAUUSDm,BUY,0.03,4534.16800,2026.05.15 13:55,4537.17000,2026.05.15 13:55,4537.17000,0.00000,-9.01,0.00,0.00,-9.01,0,[sl 4537.17000]
394820612,USOILm,BUY,0.10,99.53100,2026.05.15 13:56,99.61000,2026.05.15 13:57,99.60000,0.00000,-7.90,0.00,0.00,-7.90,0,[sl 99.61000]
394818650,USOILm,BUY,0.10,99.51200,2026.05.15 13:56,99.61000,2026.05.15 13:57,0.00000,0.00000,-9.80,0.00,0.00,-9.80,0,[sl 99.61000]
394819374,USOILm,BUY,0.10,99.50300,2026.05.15 13:56,99.61000,2026.05.15 13:57,99.60000,0.00000,-10.70,0.00,0.00,-10.70,0,[sl 99.610]
394825617,XAUUSDm,BUY,0.03,4535.84100,2026.05.15 13:58,4531.29800,2026.05.15 14:01,4542.26000,0.00000,13.63,0.00,0.00,13.63,0,
394836987,US30m,SELL,1.00,49682.60000,2026.05.15 14:02,49660.00000,2026.05.15 14:03,49653.00000,0.00000,-22.60,0.00,0.00,-22.60,0,[sl 49660.0]
394846393,US30m,SELL,0.90,49663.50000,2026.05.15 14:05,49674.00000,2026.05.15 14:06,0.00000,0.00000,9.45,0.00,0.00,9.45,0,
394852398,XAUUSDm,BUY,0.06,4536.78700,2026.05.15 14:08,4537.59500,2026.05.15 14:09,4542.07000,0.00000,-4.85,0.00,0.00,-4.85,0,
394854623,US30m,BUY,0.90,49629.40000,2026.05.15 14:09,49647.00000,2026.05.15 14:12,49656.00000,0.00000,-15.84,0.00,0.00,-15.84,0,[sl 49647.0]
394862738,XAUUSDm,SELL,0.03,4545.94000,2026.05.15 14:13,4547.73100,2026.05.15 14:13,0.00000,0.00000,5.37,0.00,0.00,5.37,0,
394868894,XAUUSDm,BUY,0.03,4543.80800,2026.05.15 14:15,4543.92900,2026.05.15 14:15,4550.86000,0.00000,-0.37,0.00,0.00,-0.37,0,
394874329,XAUUSDm,BUY,0.03,4548.72500,2026.05.15 14:17,4550.69000,2026.05.15 14:17,4550.69000,0.00000,-5.89,0.00,0.00,-5.89,0,[sl 4550.69000]
394873856,XAUUSDm,BUY,0.03,4547.50800,2026.05.15 14:16,4550.87000,2026.05.15 14:17,4550.87000,0.00000,-10.09,0.00,0.00,-10.09,0,[sl 4550.870]
394877483,XAUUSDm,SELL,0.03,4553.71600,2026.05.15 14:17,4558.54100,2026.05.15 14:21,0.00000,0.00000,14.47,0.00,0.00,14.47,0,
394878408,XAUUSDm,SELL,0.03,4554.17000,2026.05.15 14:18,4558.54100,2026.05.15 14:21,0.00000,0.00000,13.11,0.00,0.00,13.11,0,
394906428,XAUUSDm,SELL,0.05,4555.04400,2026.05.15 14:29,4552.46400,2026.05.15 14:29,0.00000,0.00000,-12.90,0.00,0.00,-12.90,0,[sl 4552.46400]
394906276,XAUUSDm,SELL,0.05,4555.93800,2026.05.15 14:29,4552.50600,2026.05.15 14:29,0.00000,0.00000,-17.16,0.00,0.00,-17.16,0,[sl 4552.506]
394906933,XAUUSDm,SELL,0.05,4553.82900,2026.05.15 14:29,4557.21400,2026.05.15 14:31,0.00000,0.00000,16.92,0.00,0.00,16.92,0,
394907549,XAUUSDm,SELL,0.05,4554.15700,2026.05.15 14:29,4557.21400,2026.05.15 14:31,0.00000,0.00000,15.28,0.00,0.00,15.28,0,
394912266,XAUUSDm,BUY,0.05,4556.21600,2026.05.15 14:32,4560.12700,2026.05.15 14:35,4560.12700,0.00000,-19.56,0.00,0.00,-19.56,0,[sl 4560.127]
394912817,XAUUSDm,BUY,0.05,4556.96600,2026.05.15 14:32,4560.10700,2026.05.15 14:35,4559.96500,0.00000,-15.71,0.00,0.00,-15.71,0,[sl 4560.107]
394923856,XAUUSDm,BUY,0.05,4558.52200,2026.05.15 14:39,4556.18100,2026.05.15 14:43,0.00000,0.00000,11.70,0.00,0.00,11.70,0,[sl 4556.181]
394919365,XAUUSDm,BUY,0.10,4557.34100,2026.05.15 14:36,4557.30600,2026.05.15 14:43,0.00000,0.00000,0.35,0.00,0.00,0.35,0,[sl 4557.30600]
394931642,XAUUSDm,SELL,0.10,4556.37200,2026.05.15 14:44,4553.48600,2026.05.15 14:45,0.00000,0.00000,-28.86,0.00,0.00,-28.86,0,[sl 4553.48600]
